,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
151,0.4119773,0.31826094,0.32017258,0.20723967,0.41996372,0.3977028,0.12715869,0.22863676,0.071272254,0.5198468,0.552143,0.27918112,0.49097964,0.5332285,0.20721847,0.3450091,0.3207997,0.14092182,0.1667216,0.33487064,0.10696088,0.42258793,0.34739393,0.13545226,0.3202262,0.35966718,0.3549969,0.2195275,0.294585,0.29338104,0.32934836,0.58970153,0.19423439,0.07197777,0.42466366,0.3473414,0.3925435,0.24735707,0.4130686,0.3145404,0.2304814,0.3327301,0.3846119,0.41438556,0.3861681,0.4480006,0.27046463,0.38538373,0.34217864,0.26093072,0.2378668,0.030587664,0.27573764,0.37495363,0.24941647,0.3151948,0.25122985,0.5625113,0.21064433,0.20697355,0.50838363,0.027405448,0.40273172,0.35141873,0.5205209,0.3927358,0.3516899,0.16034688,0.1758881,0.15779895,0.20224881,0.28788835,0.39630005,0.37734622,0.4130686,0.2316181,0.40773222,0.32637966,0.3069955,0.36404017,0.22302903,0.22044978,0.011618737,0.09196096,0.15894303,0.320481,0.08720592,0.58916223,0.17148778,0.3887838,0.19027379,0.0
152,0.3951583,0.25517267,0.27243197,0.19283362,0.18629031,0.39496097,0.17736652,0.14242542,0.105385765,0.31536973,0.37322363,0.16208085,0.24512513,0.49317983,0.16546123,0.22532159,0.23343736,0.043336846,0.08288775,0.13142249,0.07272491,0.14111947,0.20759444,0.31363577,0.24685556,0.2647127,0.3792845,0.2203334,0.3568551,0.123958424,0.13574865,0.35792094,0.16402578,0.12807672,0.2530361,0.092955224,0.21793503,0.3026803,0.28137937,0.18617275,0.22138223,0.34107322,0.27972078,0.23638724,0.3728122,0.50872254,0.23924921,0.15195723,0.2507521,0.22865197,0.1957717,-0.027485903,0.22363804,0.38395128,0.47573966,0.1932899,0.26151636,0.34374493,0.18676543,0.08779602,0.41058192,0.07713187,0.30541694,0.2638005,0.41914722,0.3181315,0.26442888,0.19140504,0.13388121,0.1474875,0.1255886,0.43948984,0.34785748,0.33905682,0.28137937,0.24338235,0.2109184,0.19902898,0.31355447,0.3098845,0.34195444,0.36487466,0.001968149,0.023291185,0.30249828,0.17121735,0.23924349,0.43617362,0.07340844,0.24165285,0.15055723,0.0
153,0.11608189,0.14121011,0.03730692,-0.018780356,0.03260656,0.020961609,0.32034475,0.16038533,0.107917756,0.027278075,0.16992478,0.13344073,0.20169663,0.08949354,0.04588992,0.13588159,0.21804336,0.090931974,0.0944722,0.056043655,0.051601734,0.065725036,0.08092541,0.08916599,0.2659496,0.20313767,0.28143024,0.27484915,0.11324767,0.05316537,0.08671064,0.08804071,-0.00718816,0.008356422,0.016524412,0.0150918625,0.06879465,0.42603856,0.017719315,-0.059889536,0.081686236,0.14889033,-0.01852697,0.031811666,0.12653764,0.09617905,0.103469186,0.08542758,0.088425525,0.25262684,0.3264394,0.04458857,0.0058439877,0.20411932,0.23028597,0.011958521,0.08772501,0.15338118,0.1219303,-0.020157963,0.254593,0.10296478,0.13481632,0.15210915,0.101388335,0.12554061,0.18868892,-0.059025213,0.22364295,-0.006096124,0.18341565,0.12228972,0.10374501,0.16216162,0.017719315,0.03831417,0.17211112,-0.0120100975,0.07418623,0.06333642,0.14918421,0.23291805,0.19680978,0.14848498,-0.018181352,0.039720535,0.019076558,0.06788754,0.010732092,0.05698161,-0.004835653,0.0
154,0.22180706,0.28083187,0.09649115,0.2345159,-0.058545284,0.2723964,0.10089051,0.08620369,-0.03659174,0.14059466,0.11754112,0.13526346,0.367283,0.2081024,0.218619,0.17274493,0.101283625,0.11933693,0.18751875,0.19764532,0.1640598,0.25478727,0.29793975,0.07067189,0.13059384,0.20433928,0.17451468,0.042738497,0.17987241,0.099064544,0.15924464,0.27946284,0.13589378,0.17436858,0.302844,-0.039319046,0.16666137,-0.0064776866,0.20753919,-0.028079122,0.03438676,0.21431983,0.17189023,0.116203636,0.15964375,0.07324574,0.15797195,-0.038242325,0.14654624,0.0702511,0.08246653,-0.02857592,0.21326272,0.12617119,0.12663884,0.06313886,0.11521625,0.12073717,0.093856625,0.112859145,0.15169004,0.08256094,0.27439505,0.18698227,0.1445778,0.26585147,0.096444845,0.031930152,0.072483316,0.042461142,0.12252857,0.21280856,0.38364193,0.093685165,0.20753919,-0.061308462,0.218569,0.03518312,-0.009538386,0.1688303,-0.008824218,0.07354036,0.05756147,0.08099132,0.112319745,0.072484955,0.22244157,0.09899997,0.19916588,0.10687951,0.036941685,0.0
155,-0.071711235,-0.011178976,0.06553714,0.006641336,0.014117219,-0.052975055,0.054901678,-0.044777997,-0.0005809963,0.09090398,0.0016110465,0.07082785,0.0033974387,-0.06404021,-0.08222704,0.024875447,-0.030317402,-0.010250198,-0.014111673,-0.11198407,0.0110179335,-0.04200811,-0.0072461385,-0.09463246,0.04775166,-0.06660975,0.016095446,-0.03563786,0.0008149259,-0.05118078,-0.06462302,0.00337773,-0.03938385,-0.005062308,-0.09162983,0.03388149,0.04648317,0.076600514,0.07356245,0.03761452,0.028581232,-0.11043278,-0.118254416,-0.12163521,0.044910967,-0.061184496,-0.05993793,-0.0051911026,-0.08688393,0.07700598,0.149697,-0.0088848565,-0.0038379952,0.05951499,0.0038283207,-0.04343393,0.03151174,-0.0532586,-0.023094822,-0.080730304,0.052271668,0.047914155,-0.037191678,-0.06648326,0.024922354,0.040892355,0.1440134,0.09804991,-0.02705789,-0.0014397316,-0.06271628,0.019485839,-0.06830901,-0.07864909,0.07356245,-0.13090059,-0.009508675,0.005184192,0.053922035,0.029712452,0.0049420362,0.07351315,-0.116775915,-0.014193907,-0.101069,0.0065135546,-0.067891814,0.013989928,-0.06364332,0.032539755,0.08425425,0.0
156,-0.071711235,-0.011178976,0.06553714,0.006641336,0.014117219,-0.052975055,0.054901678,-0.044777997,-0.0005809963,0.09090398,0.0016110465,0.07082785,0.0033974387,-0.06404021,-0.08222704,0.024875447,-0.030317402,-0.010250198,-0.014111673,-0.11198407,0.0110179335,-0.04200811,-0.0072461385,-0.09463246,0.04775166,-0.06660975,0.016095446,-0.03563786,0.0008149259,-0.05118078,-0.06462302,0.00337773,-0.03938385,-0.005062308,-0.09162983,0.03388149,0.04648317,0.076600514,0.07356245,0.03761452,0.028581232,-0.11043278,-0.118254416,-0.12163521,0.044910967,-0.061184496,-0.05993793,-0.0051911026,-0.08688393,0.07700598,0.149697,-0.0088848565,-0.0038379952,0.05951499,0.0038283207,-0.04343393,0.03151174,-0.0532586,-0.023094822,-0.080730304,0.052271668,0.047914155,-0.037191678,-0.06648326,0.024922354,0.040892355,0.1440134,0.09804991,-0.02705789,-0.0014397316,-0.06271628,0.019485839,-0.06830901,-0.07864909,0.07356245,-0.13090059,-0.009508675,0.005184192,0.053922035,0.029712452,0.0049420362,0.07351315,-0.116775915,-0.014193907,-0.101069,0.0065135546,-0.067891814,0.013989928,-0.06364332,0.032539755,0.08425425,0.0
157,0.077706665,0.19195892,0.17395414,0.038878225,0.106280096,0.14451173,0.16924785,0.092573956,-0.12389983,0.18118553,0.2217038,0.13118446,0.16203186,0.2410903,0.021603703,0.16065624,0.13381423,0.20198053,0.09117283,0.17415464,0.10261127,0.09808997,0.15496531,0.14267632,0.094005376,0.16339973,0.09597827,0.11070974,0.1047014,0.25643128,0.12397296,0.20737752,0.103129596,0.057025168,0.24348652,0.08035283,0.1505646,0.12977093,0.22382988,0.17618446,0.10809676,0.07964595,0.030946434,0.0562682,0.2532916,0.15122788,0.18275894,0.09296021,0.084498726,0.13385533,0.08473315,-0.019001044,0.085706264,0.27619988,0.12756503,0.020075105,0.14914382,0.17591923,0.09453106,0.22118038,0.2112889,-0.052222677,0.17118093,0.14879441,0.19646001,0.107760444,0.19621862,0.037735246,0.099190444,0.08501195,-0.046194077,0.10580913,0.22465342,0.10705731,0.22382988,0.050282188,0.2164953,0.17100316,0.15100001,0.17254482,0.13250737,0.109094985,0.07524857,0.015405271,0.053051993,0.08673183,0.029858828,0.21519563,0.011327188,0.14550506,0.10621337,0.0
158,0.49134293,0.25456712,0.29020017,0.14279082,0.29452568,0.3598938,0.06448848,0.18226087,0.1911369,0.38119727,0.30872813,0.15795991,0.3658534,0.44109267,0.2817927,0.18977475,0.17516115,0.045159094,0.11086562,0.13661449,0.080972694,0.21977736,0.27847636,0.1800304,0.16559434,0.2607122,0.3085873,0.13682196,0.23484163,0.13520907,0.25749242,0.38114238,0.22550133,0.10261857,0.19917624,0.29740557,0.19031829,0.15843773,0.28456146,0.2714035,0.12890914,0.38605222,0.40477777,0.391521,0.34853646,0.36383992,0.19953763,0.26006407,0.21987744,0.12534648,0.14330886,-0.108178124,0.43494353,0.21469574,0.2185162,0.3019304,0.20734532,0.4023049,0.20053348,0.11737416,0.30282715,0.08065353,0.39497554,0.22512928,0.52334386,0.32764164,0.12714039,0.12653348,0.1160638,0.1815615,0.17774364,0.4006133,0.2875355,0.22357526,0.28456146,0.4005209,0.28933427,0.18534005,0.19887432,0.2903424,0.33221796,0.13437098,-0.032257766,0.07046327,0.16578396,0.2825456,0.121586,0.43034148,0.074710846,0.3261145,0.11481555,0.0
159,-0.071711235,-0.011178976,0.06553714,0.006641336,0.014117219,-0.052975055,0.054901678,-0.044777997,-0.0005809963,0.09090398,0.0016110465,0.07082785,0.0033974387,-0.06404021,-0.08222704,0.024875447,-0.030317402,-0.010250198,-0.014111673,-0.11198407,0.0110179335,-0.04200811,-0.0072461385,-0.09463246,0.04775166,-0.06660975,0.016095446,-0.03563786,0.0008149259,-0.05118078,-0.06462302,0.00337773,-0.03938385,-0.005062308,-0.09162983,0.03388149,0.04648317,0.076600514,0.07356245,0.03761452,0.028581232,-0.11043278,-0.118254416,-0.12163521,0.044910967,-0.061184496,-0.05993793,-0.0051911026,-0.08688393,0.07700598,0.149697,-0.0088848565,-0.0038379952,0.05951499,0.0038283207,-0.04343393,0.03151174,-0.0532586,-0.023094822,-0.080730304,0.052271668,0.047914155,-0.037191678,-0.06648326,0.024922354,0.040892355,0.1440134,0.09804991,-0.02705789,-0.0014397316,-0.06271628,0.019485839,-0.06830901,-0.07864909,0.07356245,-0.13090059,-0.009508675,0.005184192,0.053922035,0.029712452,0.0049420362,0.07351315,-0.116775915,-0.014193907,-0.101069,0.0065135546,-0.067891814,0.013989928,-0.06364332,0.032539755,0.08425425,0.0
160,0.28369865,0.41961363,0.23423946,0.0941997,0.044959918,0.35744715,0.32818455,0.12783949,0.11805619,0.19612429,0.21042179,0.13134086,0.3879986,0.21884285,0.2431648,0.15329716,0.25983572,0.20581509,0.040683538,0.16323406,0.11029328,0.09132747,0.24657199,0.063762434,0.24782747,0.34325686,0.3248559,0.217421,0.31540686,0.16279134,0.24400774,0.18068388,0.2972001,0.24774155,0.27360106,-0.009803865,0.28097016,0.27484316,0.21639812,0.104776904,0.43591154,0.30049014,0.17276806,0.10741787,0.23239256,0.26724622,0.5860803,0.061587643,0.10749375,0.31720427,0.40534174,-0.058942154,0.39740938,0.21178594,0.24587342,0.18160783,0.42363244,0.27054632,0.14508867,0.17862915,0.320793,0.03485229,0.4037452,0.3138314,0.38009387,0.3480013,0.18988597,0.053142097,0.26605928,0.2311148,0.05216395,0.2973328,0.30824006,0.19414389,0.21639812,0.09735261,0.24417706,0.026220657,0.10995091,0.20553602,0.18958122,0.09838158,-0.0022065043,0.03856816,0.16895747,0.13202295,0.111597456,0.18932383,0.095928185,0.16982049,0.051784452,0.0
161,-0.071711235,-0.011178976,0.06553714,0.006641336,0.014117219,-0.052975055,0.054901678,-0.044777997,-0.0005809963,0.09090398,0.0016110465,0.07082785,0.0033974387,-0.06404021,-0.08222704,0.024875447,-0.030317402,-0.010250198,-0.014111673,-0.11198407,0.0110179335,-0.04200811,-0.0072461385,-0.09463246,0.04775166,-0.06660975,0.016095446,-0.03563786,0.0008149259,-0.05118078,-0.06462302,0.00337773,-0.03938385,-0.005062308,-0.09162983,0.03388149,0.04648317,0.076600514,0.07356245,0.03761452,0.028581232,-0.11043278,-0.118254416,-0.12163521,0.044910967,-0.061184496,-0.05993793,-0.0051911026,-0.08688393,0.07700598,0.149697,-0.0088848565,-0.0038379952,0.05951499,0.0038283207,-0.04343393,0.03151174,-0.0532586,-0.023094822,-0.080730304,0.052271668,0.047914155,-0.037191678,-0.06648326,0.024922354,0.040892355,0.1440134,0.09804991,-0.02705789,-0.0014397316,-0.06271628,0.019485839,-0.06830901,-0.07864909,0.07356245,-0.13090059,-0.009508675,0.005184192,0.053922035,0.029712452,0.0049420362,0.07351315,-0.116775915,-0.014193907,-0.101069,0.0065135546,-0.067891814,0.013989928,-0.06364332,0.032539755,0.08425425,0.0
162,0.17246981,0.20159575,0.17334224,0.19359612,0.016736053,0.18353707,0.0948616,0.018370815,0.027787484,0.088596374,0.16395575,0.12562431,0.15263991,0.16996077,-0.0070854574,0.23003605,0.13953018,0.06463873,0.06751629,0.13497514,0.08965398,0.15734163,0.12432793,0.059365373,0.21370125,0.100788005,0.15356502,0.17407084,0.14988776,0.18648955,0.05161427,0.12669644,0.1468507,0.05996583,0.32825428,0.026468076,0.13180247,0.13156193,0.16925928,0.15671077,0.12835972,0.091221854,0.016736005,0.01972131,0.24916719,0.2427031,0.16291007,0.02458353,0.10683283,0.11840767,0.049972482,0.0124477185,0.12002417,0.12446745,0.14819287,0.0544854,0.15523605,0.10994859,-0.0044905096,0.13919622,0.18871734,0.008739913,0.12928262,0.07027004,0.0920569,0.23538545,0.10446051,0.07184932,0.05982076,0.15172072,-0.0005067438,0.19237328,0.31966817,0.14462619,0.16925928,0.068309136,0.11999438,0.033970527,0.14869258,0.36903638,0.19455732,0.051666353,0.14447448,-0.00061340816,0.1143624,0.040613048,0.1176914,0.28544012,0.103614435,0.030420363,-0.04335963,0.0
163,0.232747,0.25176537,0.22453585,0.0038030855,-0.019352034,0.26896113,0.06499948,0.24931411,0.17792231,0.15415403,0.23449732,0.28602198,0.40278155,0.22187938,0.24490789,0.207862,0.3581714,0.25200236,0.015433345,0.35177967,0.1544323,0.15730314,0.39184162,-0.053168714,0.28286254,0.23034137,0.19552565,0.27682468,0.15502979,0.191419,0.29053485,0.21531978,0.24201968,0.19125496,0.31062368,0.021535374,0.11484179,0.13055459,0.3068108,0.12421557,0.12885754,0.29907313,0.15622747,0.14195588,0.1257187,0.0915982,0.29134855,0.0013761669,0.07963155,0.32687205,0.13185842,0.1501726,0.11013608,0.19192815,0.18444699,0.21841277,0.18392262,0.27207696,0.19725868,0.33830076,0.40415207,-0.0058977283,0.30045208,0.22630051,0.20251672,0.12344999,0.3872788,0.122824475,0.19750857,0.08307037,0.39643598,0.175553,0.27593723,0.12759751,0.3068108,0.10527729,0.22920132,0.14092657,0.1455504,0.17586036,0.01824515,0.04853752,0.15366217,0.07274016,-0.026149986,0.37027326,0.03403468,0.13795204,0.24733202,0.0638396,0.061594807,0.0
164,0.015649179,0.13662624,-0.039431103,0.042008888,0.0565366,0.059030935,0.16584337,0.07925444,0.041108973,0.066083625,0.12193003,0.008491691,0.100763366,0.1785352,-0.03135803,0.14985424,0.06803529,0.072093695,0.054789875,0.11334978,0.0027473122,0.34011185,-0.025686353,-0.010850791,0.14627194,0.17816627,0.05212603,0.049265184,0.06639166,0.014898234,-0.015674725,0.09318346,0.10662805,0.033445705,0.007409893,0.030280357,0.109853685,0.17267157,0.06595719,0.022333639,0.11760241,-0.021762263,0.021367952,0.063964106,0.06462632,-0.030643988,0.03673801,0.07390217,0.24427469,0.073538974,0.18909858,0.04307742,0.08020855,0.089947425,-0.04434191,-0.023256868,0.03129281,0.042364724,0.083362475,0.08930693,0.06152103,-0.045132957,0.10462696,0.42865875,0.023246942,0.05830254,0.11255414,-0.02863125,0.055863917,0.066022895,0.090846434,0.032246348,0.019409336,0.027882079,0.06595719,0.04248587,0.034816004,-0.0006034579,0.07646161,0.0039643496,0.026215497,-0.03345572,-0.013779078,0.15726727,-0.03065133,0.1454724,0.056763425,0.003879223,0.06862236,-0.020736963,-0.021131834,0.0
165,0.17246981,0.20159575,0.17334224,0.19359612,0.016736053,0.18353707,0.0948616,0.018370815,0.027787484,0.088596374,0.16395575,0.12562431,0.15263991,0.16996077,-0.0070854574,0.23003605,0.13953018,0.06463873,0.06751629,0.13497514,0.08965398,0.15734163,0.12432793,0.059365373,0.21370125,0.100788005,0.15356502,0.17407084,0.14988776,0.18648955,0.05161427,0.12669644,0.1468507,0.05996583,0.32825428,0.026468076,0.13180247,0.13156193,0.16925928,0.15671077,0.12835972,0.091221854,0.016736005,0.01972131,0.24916719,0.2427031,0.16291007,0.02458353,0.10683283,0.11840767,0.049972482,0.0124477185,0.12002417,0.12446745,0.14819287,0.0544854,0.15523605,0.10994859,-0.0044905096,0.13919622,0.18871734,0.008739913,0.12928262,0.07027004,0.0920569,0.23538545,0.10446051,0.07184932,0.05982076,0.15172072,-0.0005067438,0.19237328,0.31966817,0.14462619,0.16925928,0.068309136,0.11999438,0.033970527,0.14869258,0.36903638,0.19455732,0.051666353,0.14447448,-0.00061340816,0.1143624,0.040613048,0.1176914,0.28544012,0.103614435,0.030420363,-0.04335963,0.0
166,-0.071711235,-0.011178976,0.06553714,0.006641336,0.014117219,-0.052975055,0.054901678,-0.044777997,-0.0005809963,0.09090398,0.0016110465,0.07082785,0.0033974387,-0.06404021,-0.08222704,0.024875447,-0.030317402,-0.010250198,-0.014111673,-0.11198407,0.0110179335,-0.04200811,-0.0072461385,-0.09463246,0.04775166,-0.06660975,0.016095446,-0.03563786,0.0008149259,-0.05118078,-0.06462302,0.00337773,-0.03938385,-0.005062308,-0.09162983,0.03388149,0.04648317,0.076600514,0.07356245,0.03761452,0.028581232,-0.11043278,-0.118254416,-0.12163521,0.044910967,-0.061184496,-0.05993793,-0.0051911026,-0.08688393,0.07700598,0.149697,-0.0088848565,-0.0038379952,0.05951499,0.0038283207,-0.04343393,0.03151174,-0.0532586,-0.023094822,-0.080730304,0.052271668,0.047914155,-0.037191678,-0.06648326,0.024922354,0.040892355,0.1440134,0.09804991,-0.02705789,-0.0014397316,-0.06271628,0.019485839,-0.06830901,-0.07864909,0.07356245,-0.13090059,-0.009508675,0.005184192,0.053922035,0.029712452,0.0049420362,0.07351315,-0.116775915,-0.014193907,-0.101069,0.0065135546,-0.067891814,0.013989928,-0.06364332,0.032539755,0.08425425,0.0
167,-0.071711235,-0.011178976,0.06553714,0.006641336,0.014117219,-0.052975055,0.054901678,-0.044777997,-0.0005809963,0.09090398,0.0016110465,0.07082785,0.0033974387,-0.06404021,-0.08222704,0.024875447,-0.030317402,-0.010250198,-0.014111673,-0.11198407,0.0110179335,-0.04200811,-0.0072461385,-0.09463246,0.04775166,-0.06660975,0.016095446,-0.03563786,0.0008149259,-0.05118078,-0.06462302,0.00337773,-0.03938385,-0.005062308,-0.09162983,0.03388149,0.04648317,0.076600514,0.07356245,0.03761452,0.028581232,-0.11043278,-0.118254416,-0.12163521,0.044910967,-0.061184496,-0.05993793,-0.0051911026,-0.08688393,0.07700598,0.149697,-0.0088848565,-0.0038379952,0.05951499,0.0038283207,-0.04343393,0.03151174,-0.0532586,-0.023094822,-0.080730304,0.052271668,0.047914155,-0.037191678,-0.06648326,0.024922354,0.040892355,0.1440134,0.09804991,-0.02705789,-0.0014397316,-0.06271628,0.019485839,-0.06830901,-0.07864909,0.07356245,-0.13090059,-0.009508675,0.005184192,0.053922035,0.029712452,0.0049420362,0.07351315,-0.116775915,-0.014193907,-0.101069,0.0065135546,-0.067891814,0.013989928,-0.06364332,0.032539755,0.08425425,0.0
168,-0.005779979,0.011931945,0.04752374,0.004809886,0.09315125,-0.0062913783,0.0004267227,-0.015307719,0.042489737,0.11453957,0.16574071,-0.016514318,0.054925382,0.118418135,-0.07130569,-0.014521999,0.034201488,-0.03139365,0.04695002,0.0794383,-0.03202734,0.111012846,-0.024091408,0.03421788,0.043333795,0.036985286,0.009926131,-0.0973254,-0.073141396,-0.017188562,-0.015921626,0.07514799,-0.040063553,-0.009081434,-0.016381891,0.11202381,-0.016727552,-0.06721882,-0.00010338891,-0.01958561,-0.06964335,-0.011255614,0.08831152,0.12870973,0.057766117,0.021539776,-0.09354897,0.039469186,0.03970667,0.042315997,-0.02902161,-0.034833655,0.026461206,0.011080459,-0.048967395,0.035051227,-0.093701296,-0.0076048113,-0.09609579,-0.020461993,0.033410273,-0.050886232,-0.013722479,-0.044122834,-0.003924177,-0.0033250265,0.04475827,-0.025392901,-0.062362492,-0.016481694,-0.0133859385,0.04218085,-0.03640365,0.00765195,-0.00010338891,-0.0025622547,0.047667608,0.018782489,0.01707831,0.034425374,0.00075784326,0.0026679449,0.0023896443,0.0031444859,0.04072456,0.012009392,-0.012927092,0.018133465,0.0033242619,-0.0009911563,-0.017368421,0.0
169,-0.071711235,-0.011178976,0.06553714,0.006641336,0.014117219,-0.052975055,0.054901678,-0.044777997,-0.0005809963,0.09090398,0.0016110465,0.07082785,0.0033974387,-0.06404021,-0.08222704,0.024875447,-0.030317402,-0.010250198,-0.014111673,-0.11198407,0.0110179335,-0.04200811,-0.0072461385,-0.09463246,0.04775166,-0.06660975,0.016095446,-0.03563786,0.0008149259,-0.05118078,-0.06462302,0.00337773,-0.03938385,-0.005062308,-0.09162983,0.03388149,0.04648317,0.076600514,0.07356245,0.03761452,0.028581232,-0.11043278,-0.118254416,-0.12163521,0.044910967,-0.061184496,-0.05993793,-0.0051911026,-0.08688393,0.07700598,0.149697,-0.0088848565,-0.0038379952,0.05951499,0.0038283207,-0.04343393,0.03151174,-0.0532586,-0.023094822,-0.080730304,0.052271668,0.047914155,-0.037191678,-0.06648326,0.024922354,0.040892355,0.1440134,0.09804991,-0.02705789,-0.0014397316,-0.06271628,0.019485839,-0.06830901,-0.07864909,0.07356245,-0.13090059,-0.009508675,0.005184192,0.053922035,0.029712452,0.0049420362,0.07351315,-0.116775915,-0.014193907,-0.101069,0.0065135546,-0.067891814,0.013989928,-0.06364332,0.032539755,0.08425425,0.0
170,-0.071711235,-0.011178976,0.06553714,0.006641336,0.014117219,-0.052975055,0.054901678,-0.044777997,-0.0005809963,0.09090398,0.0016110465,0.07082785,0.0033974387,-0.06404021,-0.08222704,0.024875447,-0.030317402,-0.010250198,-0.014111673,-0.11198407,0.0110179335,-0.04200811,-0.0072461385,-0.09463246,0.04775166,-0.06660975,0.016095446,-0.03563786,0.0008149259,-0.05118078,-0.06462302,0.00337773,-0.03938385,-0.005062308,-0.09162983,0.03388149,0.04648317,0.076600514,0.07356245,0.03761452,0.028581232,-0.11043278,-0.118254416,-0.12163521,0.044910967,-0.061184496,-0.05993793,-0.0051911026,-0.08688393,0.07700598,0.149697,-0.0088848565,-0.0038379952,0.05951499,0.0038283207,-0.04343393,0.03151174,-0.0532586,-0.023094822,-0.080730304,0.052271668,0.047914155,-0.037191678,-0.06648326,0.024922354,0.040892355,0.1440134,0.09804991,-0.02705789,-0.0014397316,-0.06271628,0.019485839,-0.06830901,-0.07864909,0.07356245,-0.13090059,-0.009508675,0.005184192,0.053922035,0.029712452,0.0049420362,0.07351315,-0.116775915,-0.014193907,-0.101069,0.0065135546,-0.067891814,0.013989928,-0.06364332,0.032539755,0.08425425,0.0
171,-0.071711235,-0.011178976,0.06553714,0.006641336,0.014117219,-0.052975055,0.054901678,-0.044777997,-0.0005809963,0.09090398,0.0016110465,0.07082785,0.0033974387,-0.06404021,-0.08222704,0.024875447,-0.030317402,-0.010250198,-0.014111673,-0.11198407,0.0110179335,-0.04200811,-0.0072461385,-0.09463246,0.04775166,-0.06660975,0.016095446,-0.03563786,0.0008149259,-0.05118078,-0.06462302,0.00337773,-0.03938385,-0.005062308,-0.09162983,0.03388149,0.04648317,0.076600514,0.07356245,0.03761452,0.028581232,-0.11043278,-0.118254416,-0.12163521,0.044910967,-0.061184496,-0.05993793,-0.0051911026,-0.08688393,0.07700598,0.149697,-0.0088848565,-0.0038379952,0.05951499,0.0038283207,-0.04343393,0.03151174,-0.0532586,-0.023094822,-0.080730304,0.052271668,0.047914155,-0.037191678,-0.06648326,0.024922354,0.040892355,0.1440134,0.09804991,-0.02705789,-0.0014397316,-0.06271628,0.019485839,-0.06830901,-0.07864909,0.07356245,-0.13090059,-0.009508675,0.005184192,0.053922035,0.029712452,0.0049420362,0.07351315,-0.116775915,-0.014193907,-0.101069,0.0065135546,-0.067891814,0.013989928,-0.06364332,0.032539755,0.08425425,0.0
172,0.155931,0.101721466,0.14298825,0.022063628,0.14798158,0.081440926,0.07229385,0.091742545,-0.044763498,0.24406779,0.15053588,0.06430793,0.12112185,0.20079485,0.019193519,0.16762015,0.16441649,0.07170097,0.014403373,0.078714535,-0.0026220419,-0.005658461,0.055831105,0.09241908,0.16570114,0.0055173226,0.18349355,0.033536218,0.20231277,0.1929324,0.107705824,0.16659519,0.05267311,-0.047843218,0.10005457,0.08266033,0.20000431,0.19423519,0.17150457,0.11853449,0.11921549,0.038193114,-0.010956345,0.028075218,0.21323293,0.08680128,0.090014994,0.099269375,0.03190276,0.080220714,0.19150329,-0.13189743,0.21721414,0.2414493,0.17942108,0.10676043,0.14530542,0.10552018,0.063640356,-0.0020397026,0.22338992,-0.04116722,0.16376433,0.09655132,0.19057237,0.14741069,0.17868629,0.12417137,0.071114264,0.15417197,-0.016828977,0.20322466,0.07428843,0.064890444,0.17150457,0.033782206,0.116051815,0.17399713,0.12954968,0.17910962,0.21940339,0.17681308,-0.041367486,0.013303503,0.051411785,0.066488385,0.03049808,0.1708751,-0.10327056,0.2260742,0.31815678,0.0
173,0.17246981,0.20159575,0.17334224,0.19359612,0.016736053,0.18353707,0.0948616,0.018370815,0.027787484,0.088596374,0.16395575,0.12562431,0.15263991,0.16996077,-0.0070854574,0.23003605,0.13953018,0.06463873,0.06751629,0.13497514,0.08965398,0.15734163,0.12432793,0.059365373,0.21370125,0.100788005,0.15356502,0.17407084,0.14988776,0.18648955,0.05161427,0.12669644,0.1468507,0.05996583,0.32825428,0.026468076,0.13180247,0.13156193,0.16925928,0.15671077,0.12835972,0.091221854,0.016736005,0.01972131,0.24916719,0.2427031,0.16291007,0.02458353,0.10683283,0.11840767,0.049972482,0.0124477185,0.12002417,0.12446745,0.14819287,0.0544854,0.15523605,0.10994859,-0.0044905096,0.13919622,0.18871734,0.008739913,0.12928262,0.07027004,0.0920569,0.23538545,0.10446051,0.07184932,0.05982076,0.15172072,-0.0005067438,0.19237328,0.31966817,0.14462619,0.16925928,0.068309136,0.11999438,0.033970527,0.14869258,0.36903638,0.19455732,0.051666353,0.14447448,-0.00061340816,0.1143624,0.040613048,0.1176914,0.28544012,0.103614435,0.030420363,-0.04335963,0.0
